station_id,hour_utc,n_raw_records,latitude,longitude,qc_status,epoch,solar_radiation_high_wm2,uv_high,winddir_avg_deg,humidity_avg_pct,humidity_high_pct,humidity_low_pct,temp_avg_c,temp_high_c,temp_low_c,windspeed_avg_kmh,windspeed_high_kmh,windspeed_low_kmh,windgust_avg_kmh,windgust_high_kmh,windgust_low_kmh,dewpoint_avg_c,dewpoint_high_c,dewpoint_low_c,windchill_avg_c,windchill_high_c,windchill_low_c,heatindex_avg_c,heatindex_high_c,heatindex_low_c,pressure_max_hpa,pressure_min_hpa,pressure_trend_hpa,precip_rate_mmh,precip_total_mm,timestamp_utc_dt,timestamp_utc,timestamp_local,data_present,elevation
I90583612,2025-10-16 20:00:00+00:00,,31.976779,12.482434,,1760644800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-16 20:00:00+00:00,2025-10-16 20:00:00,,0,202.0
I90583612,2025-10-16 21:00:00+00:00,,31.976779,12.482434,,1760648400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-16 21:00:00+00:00,2025-10-16 21:00:00,,0,202.0
I90583612,2025-10-16 22:00:00+00:00,,31.976779,12.482434,,1760652000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-16 22:00:00+00:00,2025-10-16 22:00:00,,0,202.0
I90583612,2025-10-16 23:00:00+00:00,,31.976779,12.482434,,1760655600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-16 23:00:00+00:00,2025-10-16 23:00:00,,0,202.0
I90583612,2025-10-17 00:00:00+00:00,,31.976779,12.482434,,1760659200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-17 00:00:00+00:00,2025-10-17 00:00:00,,0,202.0
I90583612,2025-10-17 01:00:00+00:00,,31.976779,12.482434,,1760662800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-17 01:00:00+00:00,2025-10-17 01:00:00,,0,202.0
I90583612,2025-10-17 02:00:00+00:00,,31.976779,12.482434,,1760666400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-17 02:00:00+00:00,2025-10-17 02:00:00,,0,202.0
I90583612,2025-10-17 03:00:00+00:00,,31.976779,12.482434,,1760670000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-17 03:00:00+00:00,2025-10-17 03:00:00,,0,202.0
I90583612,2025-10-17 04:00:00+00:00,,31.976779,12.482434,,1760673600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-17 04:00:00+00:00,2025-10-17 04:00:00,,0,202.0
I90583612,2025-10-17 05:00:00+00:00,,31.976779,12.482434,,1760677200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-17 05:00:00+00:00,2025-10-17 05:00:00,,0,202.0
I90583612,2025-10-17 06:00:00+00:00,,31.976779,12.482434,,1760680800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-17 06:00:00+00:00,2025-10-17 06:00:00,,0,202.0
I90583612,2025-10-17 07:00:00+00:00,,31.976779,12.482434,,1760684400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-17 07:00:00+00:00,2025-10-17 07:00:00,,0,202.0
I90583612,2025-10-17 08:00:00+00:00,,31.976779,12.482434,,1760688000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-17 08:00:00+00:00,2025-10-17 08:00:00,,0,202.0
I90583612,2025-10-17 09:00:00+00:00,,31.976779,12.482434,,1760691600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-17 09:00:00+00:00,2025-10-17 09:00:00,,0,202.0
I90583612,2025-10-17 10:00:00+00:00,,31.976779,12.482434,,1760695200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-17 10:00:00+00:00,2025-10-17 10:00:00,,0,202.0
I90583612,2025-10-17 11:00:00+00:00,,31.976779,12.482434,,1760698800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-17 11:00:00+00:00,2025-10-17 11:00:00,,0,202.0
I90583612,2025-10-17 12:00:00+00:00,,31.976779,12.482434,,1760702400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-17 12:00:00+00:00,2025-10-17 12:00:00,,0,202.0
I90583612,2025-10-17 13:00:00+00:00,,31.976779,12.482434,,1760706000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-17 13:00:00+00:00,2025-10-17 13:00:00,,0,202.0
I90583612,2025-10-17 14:00:00+00:00,,31.976779,12.482434,,1760709600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-17 14:00:00+00:00,2025-10-17 14:00:00,,0,202.0
I90583612,2025-10-17 15:00:00+00:00,,31.976779,12.482434,,1760713200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-17 15:00:00+00:00,2025-10-17 15:00:00,,0,202.0
I90583612,2025-10-17 16:00:00+00:00,,31.976779,12.482434,,1760716800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-17 16:00:00+00:00,2025-10-17 16:00:00,,0,202.0
I90583612,2025-10-17 17:00:00+00:00,,31.976779,12.482434,,1760720400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-17 17:00:00+00:00,2025-10-17 17:00:00,,0,202.0
I90583612,2025-10-17 18:00:00+00:00,,31.976779,12.482434,,1760724000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-17 18:00:00+00:00,2025-10-17 18:00:00,,0,202.0
I90583612,2025-10-17 19:00:00+00:00,,31.976779,12.482434,,1760727600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-17 19:00:00+00:00,2025-10-17 19:00:00,,0,202.0
I90583612,2025-10-17 20:00:00+00:00,,31.976779,12.482434,,1760731200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-17 20:00:00+00:00,2025-10-17 20:00:00,,0,202.0
I90583612,2025-10-17 21:00:00+00:00,,31.976779,12.482434,,1760734800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-17 21:00:00+00:00,2025-10-17 21:00:00,,0,202.0
I90583612,2025-10-17 22:00:00+00:00,,31.976779,12.482434,,1760738400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-17 22:00:00+00:00,2025-10-17 22:00:00,,0,202.0
I90583612,2025-10-17 23:00:00+00:00,,31.976779,12.482434,,1760742000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-17 23:00:00+00:00,2025-10-17 23:00:00,,0,202.0
I90583612,2025-10-18 00:00:00+00:00,,31.976779,12.482434,,1760745600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18 00:00:00+00:00,2025-10-18 00:00:00,,0,202.0
I90583612,2025-10-18 01:00:00+00:00,,31.976779,12.482434,,1760749200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18 01:00:00+00:00,2025-10-18 01:00:00,,0,202.0
I90583612,2025-10-18 02:00:00+00:00,,31.976779,12.482434,,1760752800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18 02:00:00+00:00,2025-10-18 02:00:00,,0,202.0
I90583612,2025-10-18 03:00:00+00:00,,31.976779,12.482434,,1760756400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18 03:00:00+00:00,2025-10-18 03:00:00,,0,202.0
I90583612,2025-10-18 04:00:00+00:00,,31.976779,12.482434,,1760760000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18 04:00:00+00:00,2025-10-18 04:00:00,,0,202.0
I90583612,2025-10-18 05:00:00+00:00,,31.976779,12.482434,,1760763600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18 05:00:00+00:00,2025-10-18 05:00:00,,0,202.0
I90583612,2025-10-18 06:00:00+00:00,,31.976779,12.482434,,1760767200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18 06:00:00+00:00,2025-10-18 06:00:00,,0,202.0
I90583612,2025-10-18 07:00:00+00:00,,31.976779,12.482434,,1760770800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18 07:00:00+00:00,2025-10-18 07:00:00,,0,202.0
I90583612,2025-10-18 08:00:00+00:00,,31.976779,12.482434,,1760774400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18 08:00:00+00:00,2025-10-18 08:00:00,,0,202.0
I90583612,2025-10-18 09:00:00+00:00,,31.976779,12.482434,,1760778000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18 09:00:00+00:00,2025-10-18 09:00:00,,0,202.0
I90583612,2025-10-18 10:00:00+00:00,,31.976779,12.482434,,1760781600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18 10:00:00+00:00,2025-10-18 10:00:00,,0,202.0
I90583612,2025-10-18 11:00:00+00:00,,31.976779,12.482434,,1760785200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18 11:00:00+00:00,2025-10-18 11:00:00,,0,202.0
I90583612,2025-10-18 12:00:00+00:00,,31.976779,12.482434,,1760788800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18 12:00:00+00:00,2025-10-18 12:00:00,,0,202.0
I90583612,2025-10-18 13:00:00+00:00,,31.976779,12.482434,,1760792400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18 13:00:00+00:00,2025-10-18 13:00:00,,0,202.0
I90583612,2025-10-18 14:00:00+00:00,,31.976779,12.482434,,1760796000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18 14:00:00+00:00,2025-10-18 14:00:00,,0,202.0
I90583612,2025-10-18 15:00:00+00:00,,31.976779,12.482434,,1760799600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18 15:00:00+00:00,2025-10-18 15:00:00,,0,202.0
I90583612,2025-10-18 16:00:00+00:00,,31.976779,12.482434,,1760803200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18 16:00:00+00:00,2025-10-18 16:00:00,,0,202.0
I90583612,2025-10-18 17:00:00+00:00,,31.976779,12.482434,,1760806800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18 17:00:00+00:00,2025-10-18 17:00:00,,0,202.0
I90583612,2025-10-18 18:00:00+00:00,,31.976779,12.482434,,1760810400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18 18:00:00+00:00,2025-10-18 18:00:00,,0,202.0
I90583612,2025-10-18 19:00:00+00:00,,31.976779,12.482434,,1760814000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18 19:00:00+00:00,2025-10-18 19:00:00,,0,202.0
I90583612,2025-10-18 20:00:00+00:00,,31.976779,12.482434,,1760817600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18 20:00:00+00:00,2025-10-18 20:00:00,,0,202.0
I90583612,2025-10-18 21:00:00+00:00,,31.976779,12.482434,,1760821200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18 21:00:00+00:00,2025-10-18 21:00:00,,0,202.0
I90583612,2025-10-18 22:00:00+00:00,,31.976779,12.482434,,1760824800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18 22:00:00+00:00,2025-10-18 22:00:00,,0,202.0
I90583612,2025-10-18 23:00:00+00:00,1.0,31.976779,12.482434,-1.0,1760828385.0,0.0,0.0,321.0,53.0,55.0,53.0,21.0,21.0,21.0,0.0,1.0,0.0,0.0,1.0,0.0,12.0,12.0,11.0,21.0,21.0,21.0,21.0,21.0,21.0,1015.92,1015.58,0.34,0.0,0.0,2025-10-18 23:00:00+00:00,2025-10-18 23:00:00,2025-10-19 00:59:45,1,202.0
I90583612,2025-10-19 00:00:00+00:00,1.0,31.976779,12.482434,-1.0,1760831985.0,0.0,0.0,180.0,55.0,56.0,54.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,12.0,11.0,21.0,21.0,21.0,21.0,21.0,21.0,1015.92,1015.58,-0.34,0.0,0.0,2025-10-19 00:00:00+00:00,2025-10-19 00:00:00,2025-10-19 01:59:45,1,202.0
I90583612,2025-10-19 01:00:00+00:00,1.0,31.976779,12.482434,-1.0,1760835585.0,0.0,0.0,270.0,55.0,56.0,55.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,12.0,11.0,21.0,21.0,21.0,21.0,21.0,21.0,1015.58,1015.24,-0.34,0.0,0.0,2025-10-19 01:00:00+00:00,2025-10-19 01:00:00,2025-10-19 02:59:45,1,202.0
I90583612,2025-10-19 02:00:00+00:00,1.0,31.976779,12.482434,-1.0,1760837686.0,0.0,0.0,158.0,55.0,56.0,55.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,12.0,11.0,21.0,21.0,21.0,21.0,21.0,21.0,1015.24,1014.9,0.0,0.0,0.0,2025-10-19 02:00:00+00:00,2025-10-19 02:00:00,2025-10-19 03:34:46,1,202.0
I90583612,2025-10-19 03:00:00+00:00,,31.976779,12.482434,,1760842800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-19 03:00:00+00:00,2025-10-19 03:00:00,,0,202.0
I90583612,2025-10-19 04:00:00+00:00,,31.976779,12.482434,,1760846400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-19 04:00:00+00:00,2025-10-19 04:00:00,,0,202.0
I90583612,2025-10-19 05:00:00+00:00,,31.976779,12.482434,,1760850000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-19 05:00:00+00:00,2025-10-19 05:00:00,,0,202.0
I90583612,2025-10-19 06:00:00+00:00,1.0,31.976779,12.482434,-1.0,1760853586.0,36.68,1.0,32.0,80.0,81.0,80.0,18.0,18.0,18.0,0.0,1.0,0.0,1.0,3.0,0.0,15.0,15.0,15.0,18.0,18.0,18.0,18.0,18.0,18.0,1015.24,1014.56,0.38,0.0,0.0,2025-10-19 06:00:00+00:00,2025-10-19 06:00:00,2025-10-19 07:59:46,1,202.0
I90583612,2025-10-19 07:00:00+00:00,1.0,31.976779,12.482434,-1.0,1760857186.0,170.28,1.0,46.0,79.0,81.0,77.0,19.0,19.0,18.0,0.0,1.0,0.0,1.0,3.0,0.0,15.0,15.0,15.0,19.0,19.0,18.0,19.0,19.0,18.0,1015.58,1014.9,0.34,0.0,0.0,2025-10-19 07:00:00+00:00,2025-10-19 07:00:00,2025-10-19 08:59:46,1,202.0
I90583612,2025-10-19 08:00:00+00:00,1.0,31.976779,12.482434,-1.0,1760860786.0,317.42,3.0,45.0,77.0,78.0,76.0,20.0,20.0,19.0,0.0,1.0,0.0,1.0,3.0,0.0,15.0,16.0,15.0,20.0,20.0,19.0,20.0,20.0,19.0,1015.92,1015.24,0.34,0.0,0.0,2025-10-19 08:00:00+00:00,2025-10-19 08:00:00,2025-10-19 09:59:46,1,202.0
I90583612,2025-10-19 09:00:00+00:00,1.0,31.976779,12.482434,-1.0,1760864386.0,323.8,3.0,292.0,75.0,77.0,75.0,20.0,20.0,20.0,0.0,1.0,0.0,1.0,3.0,0.0,15.0,16.0,15.0,20.0,20.0,20.0,20.0,20.0,20.0,1016.26,1015.58,0.34,0.0,0.0,2025-10-19 09:00:00+00:00,2025-10-19 09:00:00,2025-10-19 10:59:46,1,202.0
I90583612,2025-10-19 10:00:00+00:00,1.0,31.976779,12.482434,-1.0,1760867986.0,264.1,2.0,191.0,75.0,77.0,75.0,20.0,20.0,20.0,0.0,1.0,0.0,1.0,3.0,0.0,16.0,16.0,15.0,20.0,20.0,20.0,20.0,20.0,20.0,1016.26,1015.92,-0.34,0.0,0.0,2025-10-19 10:00:00+00:00,2025-10-19 10:00:00,2025-10-19 11:59:46,1,202.0
I90583612,2025-10-19 11:00:00+00:00,1.0,31.976779,12.482434,-1.0,1760871544.0,429.93,3.0,33.0,74.0,75.0,73.0,20.0,21.0,20.0,9.0,15.0,0.0,11.0,20.0,0.0,16.0,16.0,15.0,20.0,21.0,20.0,20.0,21.0,20.0,1016.26,1015.92,-0.35,0.0,0.0,2025-10-19 11:00:00+00:00,2025-10-19 11:00:00,2025-10-19 12:59:04,1,202.0
I90583612,2025-10-19 12:00:00+00:00,1.0,31.976779,12.482434,-1.0,1760875166.0,365.7,3.0,23.0,74.0,76.0,72.0,20.0,21.0,20.0,11.0,18.0,5.0,14.0,24.0,7.0,16.0,16.0,15.0,20.0,21.0,20.0,20.0,21.0,20.0,1015.92,1014.9,-1.03,0.0,0.0,2025-10-19 12:00:00+00:00,2025-10-19 12:00:00,2025-10-19 13:59:26,1,202.0
I90583612,2025-10-19 13:00:00+00:00,1.0,31.976779,12.482434,-1.0,1760878766.0,203.47,2.0,14.0,76.0,79.0,73.0,20.0,21.0,20.0,7.0,13.0,1.0,8.0,15.0,3.0,16.0,16.0,15.0,20.0,21.0,20.0,20.0,21.0,20.0,1015.24,1014.22,-0.69,0.0,0.0,2025-10-19 13:00:00+00:00,2025-10-19 13:00:00,2025-10-19 14:59:26,1,202.0
I90583612,2025-10-19 14:00:00+00:00,1.0,31.976779,12.482434,-1.0,1760882366.0,230.99,2.0,132.0,73.0,79.0,67.0,20.0,21.0,20.0,3.0,9.0,0.0,4.0,9.0,0.0,16.0,17.0,14.0,20.0,21.0,20.0,20.0,21.0,20.0,1014.56,1013.88,0.0,0.25,0.25,2025-10-19 14:00:00+00:00,2025-10-19 14:00:00,2025-10-19 15:59:26,1,202.0
I90583612,2025-10-19 15:00:00+00:00,1.0,31.976779,12.482434,-1.0,1760885973.0,254.29,2.0,206.0,65.0,69.0,60.0,21.0,22.0,21.0,7.0,14.0,1.0,9.0,15.0,1.0,14.0,15.0,13.0,21.0,22.0,21.0,21.0,22.0,21.0,1014.22,1013.21,-0.69,0.0,0.25,2025-10-19 15:00:00+00:00,2025-10-19 15:00:00,2025-10-19 16:59:33,1,202.0
I90583612,2025-10-19 16:00:00+00:00,1.0,31.976779,12.482434,-1.0,1760889213.0,116.64,1.0,220.0,60.0,63.0,58.0,22.0,22.0,21.0,7.0,13.0,2.0,9.0,15.0,3.0,14.0,15.0,13.0,22.0,22.0,21.0,22.0,22.0,21.0,1013.55,1012.87,-0.38,0.0,0.25,2025-10-19 16:00:00+00:00,2025-10-19 16:00:00,2025-10-19 17:53:33,1,202.0
I90583612,2025-10-19 17:00:00+00:00,,31.976779,12.482434,,1760893200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-19 17:00:00+00:00,2025-10-19 17:00:00,,0,202.0
I90583612,2025-10-19 18:00:00+00:00,,31.976779,12.482434,,1760896800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-19 18:00:00+00:00,2025-10-19 18:00:00,,0,202.0
I90583612,2025-10-19 19:00:00+00:00,1.0,31.976779,12.482434,-1.0,1760900379.0,0.0,0.0,86.0,79.0,80.0,79.0,18.0,18.0,18.0,4.0,8.0,1.0,5.0,8.0,3.0,15.0,15.0,14.0,18.0,18.0,18.0,18.0,18.0,18.0,1014.56,1014.22,-1.45,0.0,0.25,2025-10-19 19:00:00+00:00,2025-10-19 19:00:00,2025-10-19 20:59:39,1,202.0
I90583612,2025-10-19 20:00:00+00:00,1.0,31.976779,12.482434,-1.0,1760903980.0,0.0,0.0,34.0,79.0,80.0,79.0,18.0,18.0,18.0,3.0,5.0,0.0,4.0,6.0,0.0,15.0,15.0,14.0,18.0,18.0,18.0,18.0,18.0,18.0,1014.9,1014.56,0.0,0.0,0.25,2025-10-19 20:00:00+00:00,2025-10-19 20:00:00,2025-10-19 21:59:40,1,202.0
I90583612,2025-10-19 21:00:00+00:00,1.0,31.976779,12.482434,-1.0,1760907580.0,0.0,0.0,41.0,79.0,80.0,76.0,18.0,18.0,17.0,4.0,16.0,0.0,6.0,24.0,0.0,14.0,15.0,13.0,18.0,18.0,17.0,18.0,18.0,17.0,1014.9,1014.22,0.0,0.0,0.25,2025-10-19 21:00:00+00:00,2025-10-19 21:00:00,2025-10-19 22:59:40,1,202.0
I90583612,2025-10-19 22:00:00+00:00,1.0,31.976779,12.482434,-1.0,1760911180.0,0.0,0.0,39.0,77.0,79.0,76.0,17.0,17.0,17.0,4.0,9.0,0.0,6.0,12.0,0.0,13.0,13.0,13.0,17.0,17.0,17.0,17.0,17.0,17.0,1014.56,1013.88,-0.69,0.0,0.0,2025-10-19 22:00:00+00:00,2025-10-19 22:00:00,2025-10-19 23:59:40,1,202.0
I90583612,2025-10-19 23:00:00+00:00,1.0,31.976779,12.482434,-1.0,1760914780.0,0.0,0.0,182.0,80.0,81.0,79.0,17.0,17.0,17.0,2.0,5.0,0.0,3.0,6.0,0.0,13.0,13.0,13.0,17.0,17.0,17.0,17.0,17.0,17.0,1014.22,1013.55,-0.34,0.0,0.0,2025-10-19 23:00:00+00:00,2025-10-19 23:00:00,2025-10-20 00:59:40,1,202.0
I90583612,2025-10-20 00:00:00+00:00,1.0,31.976779,12.482434,-1.0,1760918380.0,0.0,0.0,221.0,80.0,81.0,80.0,17.0,17.0,16.0,1.0,4.0,0.0,2.0,5.0,0.0,13.0,13.0,13.0,17.0,17.0,16.0,17.0,17.0,16.0,1013.88,1013.21,0.0,0.0,0.0,2025-10-20 00:00:00+00:00,2025-10-20 00:00:00,2025-10-20 01:59:40,1,202.0
I90583612,2025-10-20 01:00:00+00:00,1.0,31.976779,12.482434,-1.0,1760921980.0,0.0,0.0,209.0,81.0,82.0,80.0,16.0,17.0,16.0,1.0,5.0,0.0,2.0,6.0,0.0,13.0,13.0,13.0,16.0,17.0,16.0,16.0,17.0,16.0,1013.88,1012.87,-0.69,0.0,0.0,2025-10-20 01:00:00+00:00,2025-10-20 01:00:00,2025-10-20 02:59:40,1,202.0
I90583612,2025-10-20 02:00:00+00:00,2.0,31.976779,12.482434,-1.0,1760925580.0,0.0,0.0,320.50000000000006,82.5,83.5,82.5,15.5,15.5,15.0,0.5,2.0,0.0,0.5,2.5,0.0,12.5,12.5,12.0,15.5,15.5,15.0,15.5,15.5,15.0,1013.55,1012.53,-2.04,0.0,0.0,2025-10-20 02:00:00+00:00,2025-10-20 02:00:00,2025-10-20 03:59:40,1,202.0
I90583612,2025-10-20 03:00:00+00:00,,31.976779,12.482434,,1760929200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-20 03:00:00+00:00,2025-10-20 03:00:00,,0,202.0
I90583612,2025-10-20 04:00:00+00:00,,31.976779,12.482434,,1760932800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-20 04:00:00+00:00,2025-10-20 04:00:00,,0,202.0
I90583612,2025-10-20 05:00:00+00:00,,31.976779,12.482434,,1760936400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-20 05:00:00+00:00,2025-10-20 05:00:00,,0,202.0
